,id,correct_answer,question,answer0,answer1,answer2
284,1015403323745284096,0,Which of these is NOT the name of a bar in Antarctica?,The End of the World,Faraday Bar,Southern Exposure
285,1015403083617263617,1,What is Cavity Sam’s newest affliction in the board game “Operation”?,Tennis elbow,Brain freeze,Growing stomach
286,1015402869695148032,0,Which of these kinds of stone can be found scattered across a Pacific archipelago?,Latte stone,Coffee stone,Venti stone
287,1015402733711626240,2,Which capital city is NOT in a country that ends in “-stan”?,Tashkent,Bishkek,Baku
288,1015402570578264066,0,"On “The Office,” which of these characters joined The Michael Scott Paper Company?",Pam,Stanley,Jim
290,1015402308639830016,2,Which of these actors played James Bond in the 1980s?,Pierce Brosnan,George Lazenby,Sean Connery
291,1015402133166936064,0,Which Texas city is farthest north?,Dallas,San Antonio,Austin
292,1015401980196507649,1,"In baseball, a game-winning home run in the bottom of the 9th inning is called a what?",Pile on,Walk-off,Sprint out
293,1015401845626425344,2,Which combination of letters signifies hugs and kisses?,SOS,FML,XOXO
294,1015401706039980037,1,Which of these days is referred to as “hump day”?,Cow Appreciation Day,Wednesday,Bastille Day
295,1015401500837928961,2,"According to the old saying, when you only have a hammer, everything looks like what?",Hummus,Dollhouse furniture,A nail
296,1015085783676571648,2,Where can you find the train station with more platforms than any other in the world?,Paris,Tokyo,New York
297,1015085532135788546,1,What artist once actually gave half his Grammy to the person he thought should have won?,John Legend,John Mayer,Kanye West
300,1015085091897438208,0,"According to the USDA, which of these countries is currently among the world's top five beef producers?",India,Venezuela,Australia
301,1015084942382989312,2,The character Yoshi first appeared in what Nintendo video game?,Super Mario Bros. 3,Yoshi’s Island,Super Mario World
303,1015084581144399872,2,Which of these nations is a homophone for a common kind of tree?,Mali,Haiti,Cyprus
304,1015084427276423168,2,What animal is the mascot of the US Marines?,Stallion,Seal,Bulldog
305,1015084245402963970,1,What is the very first element on the periodic table?,Oxygen,Hydrogen,Carbon
306,1015084096358436864,1,Where does Superman’s mild-mannered alter-ego work?,With Gail and Janet,The Daily Planet,In shale and granite
307,1015083964116201472,0,What device raises a car up when attaching a spare tire?,Jack,Jeff,Jimbo
308,1015041584537243648,0,One of two elements Marie Curie helped discover pays tribute to her what?,Homeland,Relative,Lab partner
309,1015041309340504064,1,"Buffalo, New York was the site of what key 20th-century invention?",Photocopying,Modern air conditioning,Instant film
310,1015041123897749506,2,The inverse relationship between a fluid’s speed and its pressure is named for a scientist from where?,Italy,France,Switzerland
311,1015040896583327744,2,Rosalind Franklin was only posthumously recognized for her pioneering research in what field?,Astronomy,Paleontology,Chemistry
315,1015040197191495681,2,Which of these is NOT considered one of the six simple machines?,Inclined plane,Pulley,Spring
316,1015040028349779968,2,What is the name of a famous theory proposed by Albert Einstein in 1905?,Overall Relativity,Virtual Insanity,Special Relativity
317,1015039846572797954,1,What onetime employee of Thomas Edison went on to invent alternating current?,Isaac Newton,Nikola Tesla,Mars Volta
319,1015039570117906433,0,Which of these is a subatomic particle?,Electron,Carmen Electra,Voltron
320,1014723558885470208,0,Which of these was previously the name of a US state capital?,Pig’s Eye,Horse’s Hoof,Wolf’s Tooth
321,1014723349988208640,0,Which of these things happened to the World Cup trophy in the 1960s?,Recovered by a dog,Sprayed by a skunk,Infested with bees
322,1014723215653031936,2,Which of these was once an actual car model?,Saab Espresso,Hyundai Chai,Suzuki Cappuccino
323,1014722977454280707,2,"On the most recent Forbes list of highest-paid athletes, the top earner comes from what sport?",Soccer,Basketball,Boxing
325,1014722610092040192,2,"In Tom Petty’s “Free Fallin,” the subject of the first verse is NOT said to love which of these things?",Her mama,America,Puppies
326,1014722464457388033,1,Which university considered Blue Eagles and Blue Warriors as its mascot nicknames?,Notre Dame,Duke,Stanford
327,1014722320454340608,1,Which of these Sega systems was released first?,Saturn,Genesis,Dreamcast
328,1014722109887655936,0,The outside of which of these fruits technically consists of coalesced berries?,Pineapple,Strawberry,Grapefruit
330,1014721840596561920,2,"In the US, highway speed limits are posted in what unit of measurement?",Beats per minute,Meters per gallon,Miles per hour
331,1014721691241664512,0,"If your clothing catches fire, experts urge you to “stop, drop and” what?",Roll,Wave,Boogie
332,1014678625059254272,0,"In “Independence Day,” what word does the American president say will get a “new meaning”?",Mankind,Fight,American
333,1014678331130867712,2,Which of these very American things was created the earliest?,First official US flag,US Senate,Liberty Bell
334,1014678179145973760,2,The US president who founded the Bull Moose Party was also the first to publicly ride in a what?,Plane,Train,Automobile
335,1014677992138735616,0,What state boasts the capital city with the longest name?,Missouri,Oklahoma,Indiana
336,1014677817907441664,1,Which US military academy is located farthest to the east?,US Naval Academy,US Military Academy,Air Force Academy
337,1014677655634006016,0,What is the nickname of the only US president born on the 4th of July?,Silent Cal,Uncle Jumbo,Old Rough and Ready
338,1014677504097910784,0,Where does America’s most famous competitive hot dog eating competition take place?,Brooklyn,Queens,Staten Island
339,1014677355829321728,0,Which of these “Simpsons” characters was named for a US president?,Milhouse Van Houten,Bart Simpson,Monty Burns
340,1014677170290077696,0,The song “Yankee Doodle” was originally meant to mock whom?,Americans,British,Italians
341,1014677008100614144,0,Which of these lyrics is in Miley Cyrus’s “Party in the USA”?,Put my hands up,Stick your hands up,Get these hands off me
342,1014676872460951553,0,"As JFK said, “Ask not what your country can do for you, ask what you can do for your” what?",Country,Cactus,Cassingle collection
343,1014676741946793984,1,What color is NOT represented in the American flag?,Red,Mauve,White
344,1014618049637507072,2,"On the set of “Jaws,” what name did the crew use to refer to the mechanical creature?",George,Steven,Bruce
345,1014617955471159298,2,What astrological sign’s symbol is a bizarre hybrid creature?,Leo,Taurus,Capricorn
346,1014617650805329920,2,The book “Closing Time” is a sequel to a novel that features what character?,Holden Caulfield,Billy Pilgrim,Milo Minderbinder
347,1014617438959362048,0,Which of these is found in the southernmost US state?,Royal palace,Oldest US city,Largest US ranch
348,1014617262169513984,2,Which university is part of a famous football rivalry with a trophy named for an animal product?,Michigan,Auburn,Ole Miss
349,1014617123174445057,2,What is an old-fashioned word for a device used to shield people from rain?,Pippledunk,Whangdoodle,Bumbershoot
350,1014616646798004226,0,"By acreage, which US site is the largest?",Talladega Superspeedway,Yankee Stadium,Churchill Downs
351,1014616510986379265,0,What recreation has been known as “America’s Pastime” for over a century?,Baseball,Marco Polo,Laser tag
352,1014616433362337797,0,The expression “24/7” refers to what time frame?,All the time,Daytime,Weekends only
353,1014616182786314242,2,An extremely American thing is said to be “as American as” what?,Bird’s nest soup,Swedish meatballs,Apple pie
354,1014361173431668736,1,Which of these sea creatures is NOT considered property of the Queen when caught in British waters?,Sturgeons,Sharks,Whales
355,1014360953566191616,0,What American conflict counts the greatest number of US presidents as veterans?,Civil War,Revolutionary War,Mexican-American War
356,1014360799161278465,1,Which of these celebrities had an official variety of rose named after them first?,Nancy Reagan,Freddie Mercury,Pope John Paul II
357,1014360642168545280,0,Which of these movies is considered “fresh” on Rotten Tomatoes?,The Mask,Ace Ventura,The Cable Guy
358,1014360453974233089,1,The Pennsylvania Amish traditionally speak a dialect of what language?,Dutch,German,Norwegian
359,1014360275053694976,0,Which of these mythical monsters originated in the Americas?,Zombies,Werewolves,Vampires
360,1014360022090907648,1,Which of these time periods on Earth is closest to how long it takes for the sun to fully rotate once?,One year,One month,One day
361,1014359816352030720,0,"In traditional color theory, which of these colors is considered cool?",Blue,Orange,Pink
362,1014359616950501376,2,In which of these books are most of the male characters named after plants?,The Outsiders,Lord of the Flies,Watership Down
363,1014359477993254912,0,The “rule of thirds” is often used in which of these activities?,Photography,Cooking,Running
364,1014359329527525377,1,Which of these places is an island?,Maine,Manhattan,Kansas
365,1014359192092672001,2,What type of mark is typically the result of overly vigorous kissing?,Freckle,Tattoo,Hickey
366,1014330981464109056,2,What nation has lost the most World Cup finals without ever winning it all?,Hungary,Argentina,Netherlands
367,1014330701309673472,1,Which of these people has been named head coach of the New York Jets the most times?,Rex Ryan,Bill Belichick,Bill Parcells
368,1014330525744599041,1,Whose No. 4 jersey was famously retired on July 4th?,Joe DiMaggio,Lou Gehrig,Ted Williams
369,1014330323411374080,1,What racer has taken home the most Formula 1 world championships?,Lewis Hamilton,Michael Schumacher,Ayrton Senna
370,1014330177839607809,0,"In darts, the name of the throwing line is said to come from what old contest?",Spitting,Log flipping,Dog racing
371,1014330009492783104,0,Which American star was upset in the first round at Wimbledon this week?,Sloane Stephens,Madison Keys,Serena Williams
373,1014329656651276290,2,What Seahawks “Legion of Boom” secondary just announced he’s leaving football?,Earl Thomas,Richard Sherman,Kam Chancellor
374,1014329498123362309,0,What is the name of the NHL team based in Toronto?,Maple Leafs,Maple Leaves,Canadiens
375,1014329330250502144,2,Which of these players has NOT agreed to join LeBron with the Lakers this offseason?,JaVale McGee,Lance Stephenson,Paul George
376,1014329082073485312,1,Which of these people is NOT officially part of a cricket match?,Bowler,Butler,Batsman
377,1014328942138884096,1,Who is the home team in this year’s MLB All-Star Game?,Justice League,National League,Human League
379,1014315278858162176,1,Which of these hit songs is by the godmother to Elton John’s children?,Someone Like You,Just Dance,Ray of Light
380,1014315076134883328,0,Which is NOT a space on the Yahtzee score sheet?,Flush,Chance,Full house
381,1014314922627469312,2,What physical quantity is speed combined with direction?,Momentum,Acceleration,Velocity
382,1014314773901725696,0,Which American currently holds the official record for most Tour de France wins?,Greg LeMond,Eddy Merckx,Lance Armstrong
383,1014314569509072897,2,Which of these is NOT an African nation?,Seychelles,Angola,East Timor
384,1014314432707661824,1,Which of these is mentioned last in the King James Bible?,Ten plagues of Egypt,Three Wise Men,Two Tablets of Stone
385,1014314282757050368,0,What letters would you expect to find in the gerund form of a verb?,-ing,-ed,-er
386,1014314135172075521,0,What nut is traditionally used to make marzipan?,Almonds,Peanuts,Pecans
387,1014313989864673281,2,What is the business term for a fund with small amounts of discretionary income?,Spaghetti hash,Sweaty rash,Petty cash
